id,Text,gmc,c,cf,stom,blood,factc,horm,ct,gmt,t,alarm,doors,factt,gmm,pain,fm,m,som,factm
5952_23144,"Amélie s'en va voir son amie, elle parlent ensemble.
 Elles parlent ensemble d'un médicament qui serait utile mais qui pourrait apporter des problèmes de fertilité concernant l'ovulation.
 
 Elles parlent ensuite d'une application dur smartphone pour contrôler sa maison Ã distance. Elles parlent du fait que cette application pouvait avoir des problèmes et ouvrir la maison toute seule.
 
 Suite Ã cela, elles parlent d'un nouveau moyen de contraception médicamenteux et de ses dangers qui pourraient apporter des problèmes de fertilité.",1,1,1,0,0,0,0,The person precised that it's a drug contraceptive,1,0,0,1,0,1,0,1,0,0,0
7776_23144,Amélie revoit une ancienne copine et elles parlent de tout et de rien. L'une par de son système d'alarme qui lui permet de fermer Ã distance et de son inquiétude face Ã ce système. l'autre parle de sa carrière dans une entrepreprise pharmaceutique oÃ¹ ils élaborent un analgésique qui pourrait avoir des effet secondaire inquiétant,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
8245_23144,Les deux amies discutent du pour et du contre des avancées technologiques et médicales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8043_23144,"Amélie rentre une amie de longue date en prenant un café,
 Elles discutent de contraceptifs, d'Une application informatique Ã distance verrouillant ou ouvrirait Ã tort les portes des domiciles, d'un médicament antalgique...
 dans les 3 cas elles mettent en doute le progrès suite Ã des rumeurs.
 Elles se donnent rdv la semaine suivante pour un restaurant
 
 le thème est la rumeur",1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0
8645_23144,"amelie se retrouve avec une amie quelle n'a pas vue ^depuis tres longtemps; 
 elles vont boire un cafe et discuter de medicaments anagesique qui provoque des troubles neurologiques;
 ensuite elles ont parle de regles menstruelles et de moyens de contraception 
 de nouvelles technologies
 se sont quittees et on promi de se revoir tres vite",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3363_23144,"Amelie rencontre une amie. Elle est de passage sur la région.
 Elles parlent de différents sujets chacuns étant liée Ã des rumeurs.
 L'un concerne un traitement avec la rumeure d'un risque pour la santé, l'autre un systéme de sécurité de la maison avec la rumeur d'un risque de que quelqu'un puisse prendre le contrôle de la maison Ã distance.",0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
9995_23144,"Deux amies se retrouvent après des mois sans se voir, Amélie raconte Ã son amie qu'elle prend une nouvelle forme de contraceptif, mais selon des rumeurs il réduirait la fertilité et serait mauvais pour sa santé; Elle raconte également qu'elle",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141_23144,Une jeune femme souhaite utiliser un nouveau moyen contraceptif mais qui aurait des effets secondaires sur la fertilité,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2875_23144,"Deux amies se retrouvent après des mois sans se voir, Amélie raconte Ã son amie qu'elle prend une nouvelle forme de contraceptif, mais selon des rumeurs il réduirait la fertilité et serait mauvais pour sa santé. Elle raconte également qu'elle a installé une application de s&curité pour sa maison qu'elle peut controler Ã distance, mais selon des rumeurs, ce système n'est pas fiable et pourrait ouvrir inopunément les portes Ã distance. Elle travaillle également dans de la biochimie, mais que ces recherches réduirait la fertilité.",1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
8072_23144,"Amelie revoit une amie qu'elle n'a pas vu depuis longtemps. 
 
 Amelie raconte Ã son amie qu'elle est dans une entreprise biotechnologique et qu'elle travaille sur un nouveau projet (je ne sais plus quoi xD)
 
 Elle raconte ensuite Ã son amie qu'elle Ã développé un nouveau logiciel pour la sécurité de sa maison, qu'elle peut fermer et sécuriser sa maison Ã distance via l'application.
 
 Amelie dit ensuite Ã son amie qu'elle prend une nouvelle forme de contraception qui limite les risque de grossesse accidentelle. Elle discutent des effets secondaires indésirables qu'aurai se nouveau moyen de contraception.
 
 Amelie et son amie se quittent, en se promettant de se revoir dans six jours pour diner.",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1503_23144,"Ce son 2 amies qui se retrouvent chez une d'elle.
 Elles echangent sur divers sujets.
 la seconde decide de rester visiter la ville.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7851_23144,"Amélie rencontre une ancienne amie après plusieurs années, leurs de leurs rencontre elles évoques le sujet des contraceptifs évitant la grossesse et leurs effets négative sur la santé, notamment sur la fértilité, Amélie travail dans une société de recherche biochimique, son amie reste découvrir la ville pour 6 jours.",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9948_23144,"j'ai entendu dire qu'Emilie a rencontrer une amie d'enfance Ã elle, et elle commence Ã discuter sur pleins sujets.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8732_23144,"Deux amies de longue date se retrouvent et prennent un café ensemble.
 Chacune raconte ses projets en cours.
 Une teste en ce moment un nouveau moyen de contraception mais qui n'est pas encore fiable et provoque des aigreurs d'estomac.",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1395_23144,"Recontre entre deux amies qui parlent sur différents sujets. Le premier est les medicaments anestelgiques car Amelie elle travaille sur ce sujet. Elles discutent eventuellement sur les effets secondaires comme la perte de fertilité. Suite Ã cela, elles discutents sur les nouvelles
 technologies et leurs effets sur la societé. Puis elles en finissent de discuter sur les moyens de contraception et leurs effets secondaires car une amie de Amélie voulaient en prendre; 
 Après elles concluent de se revoir par la suite.",1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
8309_23144,"Amélie est de passage dans la ville d'une amie. Elles discutent de sujets variés :
 -de la santé, avec Amélie qui explique qu'elle utilise un nouveau moyen de contraception, mais elles se demandent si celui-ci provoque des effets secondaires
 -de technologie avec Amélie qui explique qu'elle a installé une application pour gérer la sécurité de sa maison. Elle raconte qu'elle a des doutes sur l'application, et qu'elle pense que celle-ci pourrait déverouiller sa porte ou ses fenÃªtres sans raison.
 -Enfin, elles partent de travail. Amélie travail dans une entreprise de biotechnologies. Elle explique qu'elle fabrique un nouveau médicament analgésique, mais elle a des doutes quant Ã l'existence de possibles effets secondaires qui pourraient altérer la fertilité des malades.
 Elle se quittent mais prévoient de se voir un soir pour dÃ®ner. Amélie reste 6 jours dans la ville.",1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0
1754_23144,"Amelie retrouve une amie qu'elle n'a pas vu depuis longtemps pour boire un café.
 Elle discute de plusieurs themes. 
 
 D'abord le travail de l'amie d'Amelie qui est sur un projet d'un nouvel analgesique. Elles discutent de ces effets secondaires, notemment des douleurs musculaire.
 
 Puis elles parlent de sécurité, puisque Amelie a récemment télécharger une application de protection du domicile. Les rumeurs parlent de problemes avec l'application qui provoquerait des souci d'alarme qui se déclanche seule ou de la porte qui se deverouille seule.
 
 Enfin les amies parlent de la nouvelle pillule contraceptive qu'Amelie prend et des effets secondaire qu'elle provoque tel que déreglement du flux sanguain menstruel et doleurs.
 
 Les filles se quittent, mais compte se revoir le lendemain pour diner, de plus l'amie d'Amelie reste en ville pour 6 jours.",1,1,0,0,1,1,0,Pilule,1,1,1,1,0,1,1,0,1,0,1
7220_23144,"Amelie revoie une amie de longue date de l'université ensemble elles vont parler de plusieurs sujets notament du travail de son amie pour des analgésiques avec des effets secondaires 
 Tandis qu'Amélie qui est dans la branche des technologies va parler de son système de securité pour maison et des possibles problèmes suite a des portes qui s'ouvrent sans l'application .
 Elles vont ensuite parler sur le nouveau moyen de contraception de son amie qui apparement 
 aurait des effets secondaire sur le flux sanguin.",1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1
7148_23144,"Lune des deux amies est inquiete en lien qvec ses menstruation, elle a des cranpes et souhaite prendre un contraceptifif
 Elle discute avec lune de ses amies en lien avec ses problemes ,enstruels, elle va revoir celle ci dans quelques semaines, soit dans six semaines",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3172_23144,"les deux amies ne ce sont pas vue depuis des années , depuis l'époque universsitaire , quand elles se revoie elle parle de santé , concenant les contraception , du risques de la contraceptions",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5266_23144,"Amélie revoit une amie qu'elle n'a pas vu depuis longtemps. Avec elle, elle parle de tout et de rien. 
 Amélie lui parle d'une nouvelle pilule qu'elle prend mais qui selon les rumeurs pourrait augmenter le flux sanguin et les aigreurs d'estomac. 
 Amélie raconte qu'elle a une noouvelle application de sécurité pour son domcile mais qui selon les rumeurs pourraient verrouiller inopinément les portes et se déclencher toute seule.
 Amélie raconte également qu'elle travail en biotechnologie sur une nouvelle molécule analgésique.",1,1,0,1,1,0,0,Pilule,1,1,1,0,0,1,1,0,0,0,0
9251_23144,"Amélie va voir son amie qu'elle n'a pas vu depuis l'université.
 elles discutent d'abord du nouveau contraceptif d'Amilie, et des rumeurs quant Ã l'efficacité du traitement.
 Ensuite elles discuent d'un nouveau système de protection de sa maison et des rumeurs de dysfonctionnement.
 Enfin elles parlent d'un autre sujet dont je ne me souviens pas et encore des rumeurs et des risques.",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2719_23144,"amelie revois une amis de lycée elles parlent de la vie , des projects",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4774_23144,"deux amies se sont retrouvéesa près plusieurs années
 elles evoquent de nouveaux traitements médicaux, de nouvelles alarmes pour sécuriser la maison et de nouveaux moyens de contraception,
 Toutes ces nouveautés ont des avantages mais aussi des inconvénients ; effets secondaires pour les médicaments, déclenchement aléatoire pouor l'alarme,
 les amies se séparent sachant que l'une d'entre elle reste dans la ville encore quelques jours",1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
4713_23144,"deux amies se rencontrent aprés une longue séparation 
 la première travaille dans la biotechnologie sur des analgésiques qui ont des effets secondaires sur la fertilité et donne des somnolences
 la deuxième travaille sur un système de sécurite a distance 
 elles promettent de se revoir dans 6 mois",0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1
3321_23144,"Deux amies discutent , elle parle de leur activité . Amélie travaille sur une nouvelle technologie.pour des anesthesiques. sont amie s'inquieteesur d'eventuels effet secondaire , en particulier sur la fécondité.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5636_23144,"Amélie voit une ancienne amie de l'université.
 
 Elle discute d'un nouveau moyen de cotraception qui selon les rumeur a des ffetes secondaires.
 
 Elles discutent ensemble de son travaille elle parle d'un nouvel analgesique qui aurait des effets secondaires.",1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
343_23145,"Amélie et une amie se retrouvent pour discuter de différents sujets.
 D'abord Amélie parle d'une nouvelle technologie dans le domaine de la science, notamment l'analgésique, qui pourrait avoir des effets secondaires.
 
 Elles parlent d'un second sujet dont j'ai oublié le suejt.. 
 
 Elles parlent finalement de contraception car l'une des deux amis veut chanegr de pilule, en revanche il y a des effets secondaires possibles comme des déreglements de cycles.
 
 Les deux amies prévoient de se revoir.",1,1,0,0,0,1,0,Pilule,0,0,0,0,0,1,1,0,0,0,0
9603_23145,Les deux amies parlent d'un problème de fertilité que l'une des deux peut avoir Ã cause d'un médicament,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3790_23145,"Amelie et son amie se rencontrent et parlent de leurs vies. Une d'entre elle travaille dans la microbiologie.
 Amelie vient d'installer un nouveau système de sécurité chez elle.
 Son amie test un nouveau moyen contracteptif qui peut rendre infertile.
 Elles se disent au revoir et parle chacune de leur coté.",1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
5763_23145,"Amélie rencontre une amie, elle discute de plusieurs choses, des effets secondaires d'un nouveau contraceptif. Amélie vient d'installer une nouvelle application pour la sécurité de son logement, mais il y a quelques disfonctionnement comme le vérouillage inopiné des portes. Elle ont prévus de se revoir dans 6 jours.",1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
6298_23145,"Amélie reÃ§oit une amie qui reste six jours dans la mÃªme ville. Elles discutent de plusieurs sujets :
 - Le fait qu'amélie prend des nouveaux analgésique. Son amie qui fait des études de sciences lui apporte son point de vue. Selon ce qu'elle a entendu dire, ces analgésiques présentent des effets secondaires nocifs pour l'ovulation, ils peuvent aussi engendrer des contractions musculaire douloureuses.
 -Le fait qu'amélie a des nouveaux services de domotiques dans sa maison. Son amie lui a expliquée que selon elle, ces services peuvent disfonctionner et ainsi engendrer des problèmes concrets comme l'ouverture intempestive de volets, portes ect. ainsi qu'allumer l'alarme sans raison.
 -Le fait qu'amélie prenne un nouveau moyen de contraception. Son amie lui a parlé des effets potentiellements nocifs sur la santé que peuvent avoir ces moyens de contraception. Le dérèglement des menstruations...
 
 Les deux amies se sont dits qu'elles allaient se revoir avant que l'amie d'amélie parte.",1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0
8949_23145,"Amélie rencontre une pote qu'elle n'a pas vu depuis longtemps, elle discute tous d'abord de produit de contraception, de peur de leurs utilisation ainsi que des danger éventuelle réduisant la fertilité des individus. Elle discute par la suite des nouvelles technologies émmergente Ã propos de ces contraceptions. Elle discute par la suite des sécurité lié au domicile, avec l'installation d'une de ses alarmes notament ainsi que de son efficacité. Puis finissent en rediscutant des moyens de contraceptions, féminin et se séparent après s'etre dit qu'elles pourraient se revoir car sa pote reste dans la région durant 1semaine.",1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
245_23145,"Amelie est une etudiente en medecine ou en recherche, elle discutes d'un medicament sur lequelle elle fait des recherches et, plus particulierement des effets secondaires qu'ils peuvent produire. Amelie parle de l'instalation du nouveau systeme de securité qu'elle a mit en place chez elle, elles discutent ensuite des moyens de contraception et de leurs nombreux effets secondaires.",1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2284_23145,Amélie et son amie se retrouve autour d'un verre. Elles discutent de plusieurs sujets. La contraception qui pourrait poser des problèmes de santé. Ensuite elles discutent de la nouvelle infrastructure domotique d'Amélie qui oÃ¹ son amie relève les problème liés Ã ces nouveaux outils. Ensuite Amélie parle de son poste en biotechnologie qui soulève des question d'ordre gastrique. Enfin son amie reste 6 jours chez Amélie.,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
981_23145,"Amélie et son amie se recontrent pour rattraper le temps perdu.
 Elles discutent sur plusieurs sujets :
 -pilule et ses rumeurs sur les conséquences de celle-ci
 -entreprise biotechnologique oÃ¹ Amélie travaille
 -nouveau dispositive de sécurité de la porte d'Amélie 
 Elles décident de se revoir - jours après.",1,1,0,0,0,0,0,Pilule,1,0,0,0,0,0,0,0,0,0,0
8146_23145,"Amélie et son amie qui ne s'étaient pas vu depuis longtemps ont parlé de trois sujets et notamment des rumeurs associées:
 - un contraceptif qui provoque des maux de ventre ainsi qu'une déregulation du flux sanguin menstruel
 -un système de survaillance Ã distance oÃ¹ l'alarme a tendance Ã se déclencher par elle-mÃªme
 -un nouveau médicament analgésique qui aurait lui aussi des effets secondaires comme des maux de tÃªtes.
 Après avoir discuté, elles se sont promis de se revoir.",1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0
9524_23145,"Amelie et son amie parlent sur les vaccins, une application qui permet de controler sa maison a distance et de la nouvelle contraception et a chaque fois qu'il aborde un de ces sujets elles parlent des rumeurs sur les effets indésirables de chacun.",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
754_23145,"une amie rencontre une amie ,elle lui explique son cursus et travail et lui conseille pour une meilleure vie",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7763_23145,"Amélie reÃ§oit une amie qu'elle a connue Ã l'université chez elle. Elles décident de parler de plusieurs sujets différents : 
 
 - Leur travail, oÃ¹ Amélie dit qu'elle travaille dans la biotechnologie pour un nouveau produit. Cependant, ce produit pourrait avoir des effets secondaires, comme l'infertilité Ã cause de douleurs musculaires.
 
 - Le système d'alarme, oÃ¹ Amélie dit qu'il pourrait avoir des problèmes étant donné que l'alarme peut retentir Ã tout moment de faÃ§on inopiné. 
 
 - Un dernier sujet donc Amélie dit qu'il pourrait y avoir également des effets secondaires portant sur l'infertilité
 
 Puis les deux amis décident de se séparer et de se donner rendez-vous une prochaine fois. L'amie d'Amélie restera encore 6 jours dans la ville.",1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0
1382_23145,"Elle parlent de leurs études.
 Elle parlent de contraceptifs et des effets secondaires que peut avoir une marque de pillules.
 Elle se donnent rdv plus tard la semaines pour diner.
 Amélie Ã 6 jours pour visiter la ville.",1,1,0,0,0,1,0,Pilule,0,0,0,0,0,0,0,0,0,0,0
8620_23145,Il y a une fille qui décide si elle veut utiliser une nouveau sorte de médicament mais elle nest pas sur car il y a aussi des effets secondaires.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3205_23145,"Amelie rencontre une amie de l'université et discutent:
 -premier sujet: contraception: la pillule peut avoir des effets negatifs (infertilité, aigreurs d'estomac)
 -second sujet: alarme domestique: une application peut declencher des faux positifs.
 - troisieme sujet: l'emploi d'Amelie: elle dit travailler dans une entreprise de biotechnologie et son entreprise developpe un nouveau medicament anti-douleur.",1,1,1,1,0,1,0,Pillule,1,0,1,0,1,1,1,0,0,0,0
1103_23145,"Amélie parle a son ami qu'elle n'a pas vue depuis un certain temps elles discutent de :
 - Contraception, en effet la nouvelle contraception d'Amélie a des effets secondaire et Ã§a l'a préoccupe 
 - Elle parle de son nouveau système de sécurité , il",1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
5156_23145,"Amélie parle a son ami qu'elle n'a pas vue depuis un certain temps elles discutent de :
 - Contraception, en effet la nouvelle contraception d'Amélie a des effets secondaire et Ã§a l'a préoccupe 
 - Elle parle de son nouveau système de sécurité , il a quelque défaillance comme l'alarme qui se déclanche toute seule 
 - Elle parle aussi de son nouveau métier en biosciences il me semble",1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
5661_23145,"Amélie a recement entendu parler d'une nouvelle méthode d'analgesique avec des potentiels effets secondaires, elle en a parlé a son ami, visiblement elle a aussi téléchargé une application de sécurité sur son téléphone mais celle ci pourrait avoir des bugs provoquant des problèmes",0,0,,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
3921_23145,"Amélie retrouve (dans un café je crois?) une amie qu'elle n'a pas vu depuis longtemps. On ne donne pas son nom.
 
 Elles discutent d'une étude concernant les études d'Amélie. Un analgésique et de ses effets secondaires Ã savoir somnolence persistante et des problèmes de fertilité.
 
 Elles discutent de l'intelligence artificielle de la maison d'Amélie et de certains dysfonctionnement de l'IA ; l'alarme peut se déclencher aléatoirement et des portes se dévérouiller sans que la demande soit faite par l'utilisateur de cette technologie.
 
 Elles ont un troisième sujet de discutions autour de la nouvelle contraception d'Amélie (on parle toujours d'Amélie !) et ses des effets secondaires ; troubles hormonaux et interruption du cycle menstruel.
 
 A la fin, elles décident de se retrouver Ã nouveau dans la semaine pour diner. L'amie d'Amélie doit rester encore six jours en ville.",1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1
4623_23145,amelie elle a fait un nouveau medicament,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3363_23145,amelie est a la pause elle discute et parle de prendre un traitement comme contraception,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8072_23145,"Dans ce texte, il y est raconté les retrouvailles de deux amies qui étaient ensemble Ã l'université. Elles décident d'aborder plusieurs sujets tels que la contraception, le travail et autre. Une des filles s'appelle Amélie elle a décidé de prendre une nouvelel contraception et les deux femmes discutent des risques que cela peut causer, Amélie travaille dans la biotechnologie et elles parlent d'un nouveau analgésique Ã risque. Les deux amies vont bientot se revoir lors d'un diner.",1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
7851_23145,Amélie retrouve une ancienne amie qu'elle n'a pas vue depuis longtemps. Elles se retrouvent pour prendre un café. Elles parlent de leurs santé parceque Amélie prend de médicaments pour ses règles mais il faut faire attention car il y a des rumeurs qui disent que Ã§a peut provoquer des problèmes d'ovulation. Elles parlaient de carriéres car elles l'amie d'amélie travaille dans une pharmacie.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2875_23145,"Amélie recoit la visite d'une amie quelle n'avais pas vue depuis longtemps. Elles decident donc de se parler autour d'un café.
 Son amie lui parle de sa nouvelle contraception car elle ne souhaite pas avoir une grossese involontaire et toutes deux discutent des effets indésirables que provoque ce médicament comme l'infirtilité.
 Ensuite elle parle d'un achat de sécurité pour sa maison, une caméra de sécurité mais elle peut aussi ouvrir les portes inopinément.
 Amélie travaille dans une entreprise de biotechnology et explique qu'elle est sur une sorte de médicament et qu'il pourrait lui aussi causé de l'infertilité.
 Les deux amies partent sans se dire aurevoir mais ont prévue de se revoir rapidement son amie reste 6 semaines pour visité la ville.",1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0
9948_23145,"Deux amies de la fac se revoient après s'Ãªtre perdu de vu, et discutent pour ""ratraper le temps perdu"". L'une travaille dans une entreprise de biotech sur des nouveaux médicaments qui peuvent avoir des effets secondaires persistant. Ensuite, elles échangent sur la sécurité de leurs maisons et l'une raconte qu'elle a installé chez elle un système d'alarme, et qu'il y a des rumeurs sur le faite que cette alarme pourrait bugger et s'ativer sans raison ou bloquer les portes de la maison. Et malheuresement je ne suis pas très frais, je ne me souvient pas la fin :(",0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
8309_23145,"Amélie et son amie ne sont pas depuis très lontemps. Elles se retrouvent et parlent de leurs études et expériences. Amélie parle du traitement de contraception qu'elle utilise.
 Bref, les deux amies se sont mises d'accord pour se voir après pour sortir.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6311_23145,"Une fille voit son amie Amélie, qu'elle n'a pas vu depuis longtemps. Elles parlent de sujets faisant référence Ã des avancées scientifiques controversées et de rumeurs. Par exemple, un type de contraception qu'elle utilise compliquant la période menstruelle. Des biotechnologies sur les analgésiques provoquant de la somnolence, des controleurs de sécurité domestique Ã distance qui déclenchent l'ouverture des portes par erreur. Les deux amies veulent se revoir dans 6 jours pour diner ensemble.",1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0
